"year","season","plot","species","abundance","quads","treatment"
1988,"winter",10,"hapl grac",2055,16,"removal"
1988,"winter",10,"lesq gord",4,16,"removal"
1988,"winter",10,"mala fend",4,16,"removal"
1988,"winter",10,"micr lene",23,16,"removal"
1988,"winter",10,"plan purs",19,16,"removal"
1988,"winter",10,"sper echi",5,16,"removal"
1988,"winter",10,"step exig",10,16,"removal"
1988,"winter",11,"chae stev",34,16,"control"
1988,"winter",11,"cryp micr",53,16,"control"
1988,"winter",11,"desc pinn",17,16,"control"
1988,"winter",11,"eria diff",336,16,"control"
1988,"winter",11,"erio aber",55,16,"control"
1988,"winter",11,"erod cicu",5,16,"control"
1988,"winter",11,"erod texa",1,16,"control"
1988,"winter",11,"gili sinu",10,16,"control"
1988,"winter",11,"hapl grac",1356,16,"control"
1988,"winter",11,"lesq gord",3,16,"control"
1988,"winter",11,"mala fend",9,16,"control"
1988,"winter",11,"micr lene",1,16,"control"
1988,"winter",11,"plan purs",5,16,"control"
1988,"winter",11,"sper echi",14,16,"control"
1988,"winter",11,"step exig",14,16,"control"
1988,"winter",14,"astr nutt",1,16,"control"
1988,"winter",14,"chae stev",5,16,"control"
1988,"winter",14,"cryp cras",1,16,"control"
1988,"winter",14,"cryp micr",3,16,"control"
1988,"winter",14,"desc pinn",1,16,"control"
1988,"winter",14,"eria diff",153,16,"control"
1988,"winter",14,"erio aber",42,16,"control"
1988,"winter",14,"erod cicu",1,16,"control"
1988,"winter",14,"gili sinu",1,16,"control"
1988,"winter",14,"hapl grac",610,16,"control"
1988,"winter",14,"mala fend",7,16,"control"
1988,"winter",14,"phac ariz",1,16,"control"
1988,"winter",14,"sper echi",3,16,"control"
1988,"winter",15,"astr nutt",81,16,"exclosure"
1988,"winter",15,"bail mult",2,16,"exclosure"
1988,"winter",15,"cryp cras",1,16,"exclosure"
1988,"winter",15,"cryp micr",11,16,"exclosure"
1988,"winter",15,"desc pinn",5,16,"exclosure"
1988,"winter",15,"eria diff",98,16,"exclosure"
1988,"winter",15,"erig dive",1,16,"exclosure"
1988,"winter",15,"erio aber",18,16,"exclosure"
1988,"winter",15,"hapl grac",187,16,"exclosure"
1988,"winter",15,"mala fend",2,16,"exclosure"
1988,"winter",15,"micr lene",1,16,"exclosure"
1988,"winter",15,"phac ariz",1,16,"exclosure"
1988,"winter",15,"sper echi",22,16,"exclosure"
1988,"winter",15,"step exig",1,16,"exclosure"
1988,"winter",16,"astr nutt",112,16,"removal"
1988,"winter",16,"bail mult",13,16,"removal"
1988,"winter",16,"chae stev",21,16,"removal"
1988,"winter",16,"cryp micr",9,16,"removal"
1988,"winter",16,"desc pinn",3,16,"removal"
1988,"winter",16,"eria diff",172,16,"removal"
1988,"winter",16,"erig dive",8,16,"removal"
1988,"winter",16,"erio aber",3,16,"removal"
1988,"winter",16,"erod cicu",49,16,"removal"
1988,"winter",16,"esch mexi",9,16,"removal"
1988,"winter",16,"hapl grac",1253,16,"removal"
1988,"winter",16,"lesq gord",1,16,"removal"
1988,"winter",16,"mala fend",7,16,"removal"
1988,"winter",16,"micr lene",9,16,"removal"
1988,"winter",16,"phac ariz",2,16,"removal"
1988,"winter",16,"sper echi",6,16,"removal"
1988,"winter",16,"step exig",2,16,"removal"
1988,"winter",17,"astr nutt",12,16,"control"
1988,"winter",17,"bail mult",3,16,"control"
1988,"winter",17,"cryp cras",1,16,"control"
1988,"winter",17,"cryp micr",5,16,"control"
1988,"winter",17,"desc pinn",1,16,"control"
1988,"winter",17,"eria diff",131,16,"control"
1988,"winter",17,"erig dive",8,16,"control"
1988,"winter",17,"erio aber",181,16,"control"
1988,"winter",17,"erod cicu",2,16,"control"
1988,"winter",17,"hapl grac",1289,16,"control"
1988,"winter",17,"lesq gord",1,16,"control"
1988,"winter",17,"mala fend",2,16,"control"
1988,"winter",17,"phac ariz",1,16,"control"
1988,"winter",17,"plan purs",1,16,"control"
1988,"winter",17,"sper echi",2,16,"control"
1988,"winter",17,"step exig",13,16,"control"
1988,"winter",19,"astr allo",2,16,"exclosure"
1988,"winter",19,"astr nutt",68,16,"exclosure"
1988,"winter",19,"bail mult",1,16,"exclosure"
1988,"winter",19,"chae stev",163,16,"exclosure"
1988,"winter",19,"cryp micr",21,16,"exclosure"
1988,"winter",19,"desc pinn",1,16,"exclosure"
1988,"winter",19,"eria diff",166,16,"exclosure"
1988,"winter",19,"erig dive",1,16,"exclosure"
1988,"winter",19,"erio aber",10,16,"exclosure"
1988,"winter",19,"erod cicu",58,16,"exclosure"
1988,"winter",19,"hapl grac",1179,16,"exclosure"
1988,"winter",19,"lepi lasi",1,16,"exclosure"
1988,"winter",19,"lesq gord",7,16,"exclosure"
1988,"winter",19,"mala fend",1,16,"exclosure"
1988,"winter",19,"micr lene",2,16,"exclosure"
1988,"winter",19,"phac ariz",3,16,"exclosure"
1988,"winter",19,"plan purs",1,16,"exclosure"
1988,"winter",19,"sper echi",5,16,"exclosure"
1988,"winter",19,"step exig",2,16,"exclosure"
1988,"winter",21,"astr nutt",71,16,"exclosure"
1988,"winter",21,"bail mult",4,16,"exclosure"
1988,"winter",21,"chae stev",149,16,"exclosure"
1988,"winter",21,"cryp cras",1,16,"exclosure"
1988,"winter",21,"cryp micr",27,16,"exclosure"
1988,"winter",21,"desc pinn",2,16,"exclosure"
1988,"winter",21,"eria diff",262,16,"exclosure"
1988,"winter",21,"erio aber",43,16,"exclosure"
1988,"winter",21,"erod cicu",103,16,"exclosure"
1988,"winter",21,"erod texa",2,16,"exclosure"
1988,"winter",21,"gili sinu",2,16,"exclosure"
1988,"winter",21,"hapl grac",1740,16,"exclosure"
1988,"winter",21,"lesq gord",20,16,"exclosure"
1988,"winter",21,"mala fend",5,16,"exclosure"
1988,"winter",21,"micr lene",15,16,"exclosure"
1988,"winter",21,"phac ariz",2,16,"exclosure"
1988,"winter",21,"plan purs",3,16,"exclosure"
1988,"winter",21,"sper echi",1,16,"exclosure"
1988,"winter",23,"astr nutt",44,16,"removal"
1988,"winter",23,"bail mult",3,16,"removal"
1988,"winter",23,"chae stev",262,16,"removal"
1988,"winter",23,"cryp micr",104,16,"removal"
1988,"winter",23,"desc pinn",1,16,"removal"
1988,"winter",23,"eria diff",131,16,"removal"
1988,"winter",23,"erig dive",1,16,"removal"
1988,"winter",23,"erio aber",11,16,"removal"
1988,"winter",23,"erod cicu",27,16,"removal"
1988,"winter",23,"erod texa",3,16,"removal"
1988,"winter",23,"hapl grac",2163,16,"removal"
1988,"winter",23,"lesq gord",6,16,"removal"
1988,"winter",23,"mala fend",2,16,"removal"
1988,"winter",23,"micr lene",4,16,"removal"
1988,"winter",23,"plan purs",275,16,"removal"
1988,"winter",23,"sper echi",2,16,"removal"
1989,"winter",3,"astr allo",1,16,"exclosure"
1989,"winter",3,"astr nutt",45,16,"exclosure"
1989,"winter",3,"bail mult",50,16,"exclosure"
1989,"winter",3,"cryp cras",1,16,"exclosure"
1989,"winter",3,"cryp micr",27,16,"exclosure"
1989,"winter",3,"eria diff",73,16,"exclosure"
1989,"winter",3,"erig dive",7,16,"exclosure"
1989,"winter",3,"erio aber",18,16,"exclosure"
1989,"winter",3,"erod cicu",155,16,"exclosure"
1989,"winter",3,"erod texa",1,16,"exclosure"
1989,"winter",3,"gili sinu",2,16,"exclosure"
1989,"winter",3,"hapl grac",3967,16,"exclosure"
1989,"winter",3,"phac ariz",1,16,"exclosure"
1989,"winter",3,"plan purs",130,16,"exclosure"
1989,"winter",3,"sper echi",4,16,"exclosure"
1989,"winter",4,"astr allo",2,16,"control"
1989,"winter",4,"bail mult",40,16,"control"
1989,"winter",4,"cryp cras",18,16,"control"
1989,"winter",4,"eria diff",222,16,"control"
1989,"winter",4,"erio aber",28,16,"control"
1989,"winter",4,"erod cicu",2,16,"control"
1989,"winter",4,"hapl grac",6514,16,"control"
1989,"winter",4,"sper echi",5,16,"control"
1989,"winter",4,"step exig",13,16,"control"
1989,"winter",4,"vulp octo",30,16,"control"
1989,"winter",10,"astr allo",1,16,"removal"
1989,"winter",10,"astr nutt",73,16,"removal"
1989,"winter",10,"bail mult",11,16,"removal"
1989,"winter",10,"cryp cras",6,16,"removal"
1989,"winter",10,"cryp micr",59,16,"removal"
1989,"winter",10,"desc pinn",3,16,"removal"
1989,"winter",10,"eria diff",127,16,"removal"
1989,"winter",10,"erig dive",3,16,"removal"
1989,"winter",10,"erio aber",15,16,"removal"
1989,"winter",10,"erod cicu",265,16,"removal"
1989,"winter",10,"hapl grac",8972,16,"removal"
1989,"winter",10,"lesq gord",2,16,"removal"
1989,"winter",10,"plan purs",52,16,"removal"
1989,"winter",10,"sper echi",8,16,"removal"
1989,"winter",10,"step exig",10,16,"removal"
1989,"winter",11,"astr allo",1,16,"control"
1989,"winter",11,"astr nutt",2,16,"control"
1989,"winter",11,"bail mult",27,16,"control"
1989,"winter",11,"cryp cras",1,16,"control"
1989,"winter",11,"cryp micr",115,16,"control"
1989,"winter",11,"desc pinn",4,16,"control"
1989,"winter",11,"eria diff",92,16,"control"
1989,"winter",11,"erig dive",31,16,"control"
1989,"winter",11,"erio aber",100,16,"control"
1989,"winter",11,"erod cicu",42,16,"control"
1989,"winter",11,"hapl grac",6147,16,"control"
1989,"winter",11,"lesq gord",9,16,"control"
1989,"winter",11,"phac ariz",2,16,"control"
1989,"winter",11,"plan purs",27,16,"control"
1989,"winter",11,"sper echi",23,16,"control"
1989,"winter",11,"step exig",7,16,"control"
1989,"winter",14,"astr nutt",2,16,"control"
1989,"winter",14,"bail mult",50,16,"control"
1989,"winter",14,"cryp cras",3,16,"control"
1989,"winter",14,"cryp micr",2,16,"control"
1989,"winter",14,"desc pinn",6,16,"control"
1989,"winter",14,"eria diff",27,16,"control"
1989,"winter",14,"erig dive",2,16,"control"
1989,"winter",14,"erio aber",114,16,"control"
1989,"winter",14,"erod cicu",1,16,"control"
1989,"winter",14,"hapl grac",2169,16,"control"
1989,"winter",14,"sper echi",9,16,"control"
1989,"winter",14,"step exig",1,16,"control"
1989,"winter",15,"astr allo",1,16,"exclosure"
1989,"winter",15,"astr nutt",313,16,"exclosure"
1989,"winter",15,"bail mult",9,16,"exclosure"
1989,"winter",15,"cryp micr",3,16,"exclosure"
1989,"winter",15,"eria diff",10,16,"exclosure"
1989,"winter",15,"erig dive",2,16,"exclosure"
1989,"winter",15,"erio aber",5,16,"exclosure"
1989,"winter",15,"erod cicu",4,16,"exclosure"
1989,"winter",15,"hapl grac",860,16,"exclosure"
1989,"winter",15,"sper echi",40,16,"exclosure"
1989,"winter",16,"astr allo",1,16,"removal"
1989,"winter",16,"astr nutt",284,16,"removal"
1989,"winter",16,"bail mult",54,16,"removal"
1989,"winter",16,"cryp cras",22,16,"removal"
1989,"winter",16,"cryp micr",2,16,"removal"
1989,"winter",16,"eria diff",25,16,"removal"
1989,"winter",16,"erig dive",79,16,"removal"
1989,"winter",16,"erio aber",10,16,"removal"
1989,"winter",16,"erod cicu",117,16,"removal"
1989,"winter",16,"erod texa",2,16,"removal"
1989,"winter",16,"hapl grac",4473,16,"removal"
1989,"winter",16,"lesq gord",2,16,"removal"
1989,"winter",16,"micr lene",1,16,"removal"
1989,"winter",16,"sper echi",15,16,"removal"
1989,"winter",16,"step exig",3,16,"removal"
1989,"winter",17,"astr allo",1,16,"control"
1989,"winter",17,"astr nutt",32,16,"control"
1989,"winter",17,"bail mult",24,16,"control"
1989,"winter",17,"cryp cras",11,16,"control"
1989,"winter",17,"cryp micr",12,16,"control"
1989,"winter",17,"eria diff",62,16,"control"
1989,"winter",17,"erig dive",27,16,"control"
1989,"winter",17,"erio aber",35,16,"control"
1989,"winter",17,"erod cicu",6,16,"control"
1989,"winter",17,"hapl grac",4189,16,"control"
1989,"winter",17,"lesq gord",7,16,"control"
1989,"winter",17,"plan purs",34,16,"control"
1989,"winter",17,"sper echi",12,16,"control"
1989,"winter",17,"step exig",7,16,"control"
1989,"winter",19,"astr nutt",14,16,"exclosure"
1989,"winter",19,"bail mult",9,16,"exclosure"
1989,"winter",19,"chae stev",1,16,"exclosure"
1989,"winter",19,"cryp cras",1,16,"exclosure"
1989,"winter",19,"cryp micr",14,16,"exclosure"
1989,"winter",19,"eria diff",110,16,"exclosure"
1989,"winter",19,"erio aber",29,16,"exclosure"
1989,"winter",19,"erod cicu",458,16,"exclosure"
1989,"winter",19,"hapl grac",7527,16,"exclosure"
1989,"winter",19,"lepi lasi",1,16,"exclosure"
1989,"winter",19,"lesq gord",26,16,"exclosure"
1989,"winter",19,"phac ariz",1,16,"exclosure"
1989,"winter",19,"plan purs",13,16,"exclosure"
1989,"winter",19,"sper echi",6,16,"exclosure"
1989,"winter",21,"astr nutt",351,16,"exclosure"
1989,"winter",21,"bail mult",11,16,"exclosure"
1989,"winter",21,"chae stev",19,16,"exclosure"
1989,"winter",21,"cryp cras",6,16,"exclosure"
1989,"winter",21,"cryp micr",20,16,"exclosure"
1989,"winter",21,"eria diff",127,16,"exclosure"
1989,"winter",21,"erig dive",7,16,"exclosure"
1989,"winter",21,"erio aber",32,16,"exclosure"
1989,"winter",21,"erod cicu",149,16,"exclosure"
1989,"winter",21,"erod texa",4,16,"exclosure"
1989,"winter",21,"hapl grac",5266,16,"exclosure"
1989,"winter",21,"lepi lasi",2,16,"exclosure"
1989,"winter",21,"lesq gord",53,16,"exclosure"
1989,"winter",21,"micr lene",1,16,"exclosure"
1989,"winter",21,"plan purs",31,16,"exclosure"
1989,"winter",21,"sper echi",7,16,"exclosure"
1989,"winter",23,"astr allo",2,16,"removal"
1989,"winter",23,"astr nutt",181,16,"removal"
1989,"winter",23,"bail mult",7,16,"removal"
1989,"winter",23,"cryp micr",43,16,"removal"
1989,"winter",23,"desc pinn",1,16,"removal"
1989,"winter",23,"eria diff",45,16,"removal"
1989,"winter",23,"erig dive",1,16,"removal"
1989,"winter",23,"erio aber",63,16,"removal"
1989,"winter",23,"erod cicu",66,16,"removal"
1989,"winter",23,"erod texa",17,16,"removal"
1989,"winter",23,"hapl grac",7940,16,"removal"
1989,"winter",23,"lesq gord",12,16,"removal"
1989,"winter",23,"micr lene",2,16,"removal"
1989,"winter",23,"plan purs",333,16,"removal"
1989,"winter",23,"sper echi",2,16,"removal"
1990,"winter",3,"astr nutt",5,16,"exclosure"
1990,"winter",3,"bail mult",13,16,"exclosure"
1990,"winter",3,"dith wisl",2,16,"exclosure"
1990,"winter",3,"erio aber",1,16,"exclosure"
1990,"winter",3,"erio lemm",25,16,"exclosure"
1990,"winter",3,"erod cicu",43,16,"exclosure"
1990,"winter",3,"hapl grac",4,16,"exclosure"
1990,"winter",3,"pani hirt",2,16,"exclosure"
1990,"winter",3,"plan purs",8,16,"exclosure"
1990,"winter",4,"bail mult",10,16,"control"
1990,"winter",4,"hapl grac",1,16,"control"
1990,"winter",4,"pani hirt",2,16,"control"
1990,"winter",10,"astr allo",3,16,"removal"
1990,"winter",10,"astr nutt",8,16,"removal"
1990,"winter",10,"bail mult",4,16,"removal"
1990,"winter",10,"erio aber",1,16,"removal"
1990,"winter",10,"erod cicu",12,16,"removal"
1990,"winter",10,"hapl grac",3,16,"removal"
1990,"winter",11,"bail mult",5,16,"control"
1990,"winter",11,"erio aber",1,16,"control"
1990,"winter",11,"erod cicu",2,16,"control"
1990,"winter",11,"hapl grac",5,16,"control"
1990,"winter",14,"bail mult",5,16,"control"
1990,"winter",15,"astr allo",1,16,"exclosure"
1990,"winter",15,"bail mult",5,16,"exclosure"
1990,"winter",16,"astr nutt",213,16,"removal"
1990,"winter",16,"bail mult",17,16,"removal"
1990,"winter",16,"dith wisl",7,16,"removal"
1990,"winter",16,"erod cicu",55,16,"removal"
1990,"winter",16,"erod texa",9,16,"removal"
1990,"winter",16,"hapl grac",15,16,"removal"
1990,"winter",17,"astr nutt",4,16,"control"
1990,"winter",17,"bail mult",5,16,"control"
1990,"winter",17,"erig dive",1,16,"control"
1990,"winter",19,"astr allo",5,16,"exclosure"
1990,"winter",19,"astr nutt",3,16,"exclosure"
1990,"winter",19,"bail mult",5,16,"exclosure"
1990,"winter",19,"hapl grac",3,16,"exclosure"
1990,"winter",21,"astr nutt",94,16,"exclosure"
1990,"winter",21,"bail mult",1,16,"exclosure"
1990,"winter",21,"eria diff",3,16,"exclosure"
1990,"winter",21,"erio aber",3,16,"exclosure"
1990,"winter",21,"erod cicu",4,16,"exclosure"
1990,"winter",21,"erod texa",8,16,"exclosure"
1990,"winter",21,"hapl grac",13,16,"exclosure"
1990,"winter",21,"lesq gord",2,16,"exclosure"
1990,"winter",21,"plan purs",22,16,"exclosure"
1990,"winter",23,"astr nutt",28,16,"removal"
1990,"winter",23,"bail mult",1,16,"removal"
1990,"winter",23,"dale brac",46,16,"removal"
1990,"winter",23,"erig dive",1,16,"removal"
1990,"winter",23,"erod cicu",5,16,"removal"
1990,"winter",23,"erod texa",38,16,"removal"
1990,"winter",23,"hapl grac",2,16,"removal"
1991,"winter",3,"astr nutt",2,16,"exclosure"
1991,"winter",3,"bail mult",3,16,"exclosure"
1991,"winter",3,"chen frem",4,16,"exclosure"
1991,"winter",3,"cryp cras",1,16,"exclosure"
1991,"winter",3,"desc pinn",1,16,"exclosure"
1991,"winter",3,"eria diff",42,16,"exclosure"
1991,"winter",3,"erig dive",6,16,"exclosure"
1991,"winter",3,"erio aber",18,16,"exclosure"
1991,"winter",3,"gili sinu",6,16,"exclosure"
1991,"winter",3,"hapl grac",35,16,"exclosure"
1991,"winter",3,"lupi conc",4,16,"exclosure"
1991,"winter",3,"mala fend",7,16,"exclosure"
1991,"winter",3,"micr lene",7,16,"exclosure"
1991,"winter",3,"oeno prim",1,16,"exclosure"
1991,"winter",3,"plan purs",2,16,"exclosure"
1991,"winter",3,"sper echi",2,16,"exclosure"
1991,"winter",3,"step exig",1,16,"exclosure"
1991,"winter",4,"astr allo",2,16,"control"
1991,"winter",4,"astr nutt",2,16,"control"
1991,"winter",4,"bail mult",6,16,"control"
1991,"winter",4,"chen frem",14,16,"control"
1991,"winter",4,"desc pinn",2,16,"control"
1991,"winter",4,"eria diff",38,16,"control"
1991,"winter",4,"erio aber",20,16,"control"
1991,"winter",4,"hapl grac",61,16,"control"
1991,"winter",4,"lesq gord",1,16,"control"
1991,"winter",4,"lupi conc",2,16,"control"
1991,"winter",4,"mala fend",4,16,"control"
1991,"winter",4,"micr lene",3,16,"control"
1991,"winter",4,"oeno prim",6,16,"control"
1991,"winter",4,"phac ariz",1,16,"control"
1991,"winter",4,"plag ariz",1,16,"control"
1991,"winter",4,"sper echi",2,16,"control"
1991,"winter",4,"step exig",6,16,"control"
1991,"winter",4,"vulp octo",7,16,"control"
1991,"winter",10,"astr nutt",14,16,"removal"
1991,"winter",10,"chen frem",2,16,"removal"
1991,"winter",10,"cryp cras",1,16,"removal"
1991,"winter",10,"dith wisl",1,16,"removal"
1991,"winter",10,"eria diff",19,16,"removal"
1991,"winter",10,"erod cicu",4,16,"removal"
1991,"winter",10,"hapl grac",71,16,"removal"
1991,"winter",10,"lesq gord",5,16,"removal"
1991,"winter",10,"lupi conc",4,16,"removal"
1991,"winter",10,"mala fend",4,16,"removal"
1991,"winter",10,"micr lene",1,16,"removal"
1991,"winter",10,"oeno prim",2,16,"removal"
1991,"winter",10,"phac ariz",1,16,"removal"
1991,"winter",10,"plan purs",5,16,"removal"
1991,"winter",10,"sper echi",1,16,"removal"
1991,"winter",10,"step exig",3,16,"removal"
1991,"winter",10,"vulp octo",4,16,"removal"
1991,"winter",11,"astr nutt",2,16,"control"
1991,"winter",11,"bail mult",2,16,"control"
1991,"winter",11,"chae stev",1,16,"control"
1991,"winter",11,"chen frem",1,16,"control"
1991,"winter",11,"eria diff",18,16,"control"
1991,"winter",11,"erio aber",14,16,"control"
1991,"winter",11,"hapl grac",32,16,"control"
1991,"winter",11,"mala fend",9,16,"control"
1991,"winter",11,"oeno prim",2,16,"control"
1991,"winter",11,"phac ariz",9,16,"control"
1991,"winter",11,"plan purs",3,16,"control"
1991,"winter",11,"sper echi",1,16,"control"
1991,"winter",11,"step exig",4,16,"control"
1991,"winter",11,"vulp octo",1,16,"control"
1991,"winter",14,"astr allo",1,16,"control"
1991,"winter",14,"astr nutt",2,16,"control"
1991,"winter",14,"bail mult",12,16,"control"
1991,"winter",14,"chae stev",1,16,"control"
1991,"winter",14,"chen frem",3,16,"control"
1991,"winter",14,"cryp cras",1,16,"control"
1991,"winter",14,"cryp micr",1,16,"control"
1991,"winter",14,"desc pinn",3,16,"control"
1991,"winter",14,"eria diff",20,16,"control"
1991,"winter",14,"erio aber",35,16,"control"
1991,"winter",14,"gili sinu",1,16,"control"
1991,"winter",14,"hapl grac",61,16,"control"
1991,"winter",14,"lupi conc",3,16,"control"
1991,"winter",14,"mala fend",8,16,"control"
1991,"winter",14,"micr lene",1,16,"control"
1991,"winter",14,"oeno prim",5,16,"control"
1991,"winter",14,"phac ariz",9,16,"control"
1991,"winter",14,"sper echi",17,16,"control"
1991,"winter",14,"step exig",1,16,"control"
1991,"winter",14,"vulp octo",1,16,"control"
1991,"winter",15,"astr allo",1,16,"exclosure"
1991,"winter",15,"astr nutt",259,16,"exclosure"
1991,"winter",15,"bail mult",3,16,"exclosure"
1991,"winter",15,"chen frem",5,16,"exclosure"
1991,"winter",15,"cryp cras",1,16,"exclosure"
1991,"winter",15,"desc pinn",1,16,"exclosure"
1991,"winter",15,"eria diff",17,16,"exclosure"
1991,"winter",15,"erio aber",8,16,"exclosure"
1991,"winter",15,"hapl grac",31,16,"exclosure"
1991,"winter",15,"lapp redo",1,16,"exclosure"
1991,"winter",15,"lupi conc",2,16,"exclosure"
1991,"winter",15,"mala fend",1,16,"exclosure"
1991,"winter",15,"oeno prim",3,16,"exclosure"
1991,"winter",15,"phac ariz",9,16,"exclosure"
1991,"winter",15,"sper echi",5,16,"exclosure"
1991,"winter",16,"astr nutt",214,16,"removal"
1991,"winter",16,"bail mult",7,16,"removal"
1991,"winter",16,"chen frem",1,16,"removal"
1991,"winter",16,"eria diff",19,16,"removal"
1991,"winter",16,"erig dive",14,16,"removal"
1991,"winter",16,"erio aber",3,16,"removal"
1991,"winter",16,"erod cicu",1,16,"removal"
1991,"winter",16,"gili sinu",1,16,"removal"
1991,"winter",16,"hapl grac",61,16,"removal"
1991,"winter",16,"lupi conc",10,16,"removal"
1991,"winter",16,"mala fend",3,16,"removal"
1991,"winter",16,"oeno prim",1,16,"removal"
1991,"winter",16,"phac ariz",2,16,"removal"
1991,"winter",16,"sper echi",10,16,"removal"
1991,"winter",17,"astr nutt",10,16,"control"
1991,"winter",17,"bail mult",3,16,"control"
1991,"winter",17,"chen frem",4,16,"control"
1991,"winter",17,"cryp micr",4,16,"control"
1991,"winter",17,"dith wisl",1,16,"control"
1991,"winter",17,"eria diff",27,16,"control"
1991,"winter",17,"erig dive",6,16,"control"
1991,"winter",17,"erio aber",14,16,"control"
1991,"winter",17,"hapl grac",38,16,"control"
1991,"winter",17,"lesq gord",1,16,"control"
1991,"winter",17,"lupi conc",10,16,"control"
1991,"winter",17,"mala fend",7,16,"control"
1991,"winter",17,"micr lene",1,16,"control"
1991,"winter",17,"phac ariz",4,16,"control"
1991,"winter",17,"plan purs",7,16,"control"
1991,"winter",17,"sper echi",3,16,"control"
1991,"winter",17,"step exig",3,16,"control"
1991,"winter",19,"astr allo",3,16,"exclosure"
1991,"winter",19,"astr nutt",6,16,"exclosure"
1991,"winter",19,"bail mult",2,16,"exclosure"
1991,"winter",19,"chae stev",16,16,"exclosure"
1991,"winter",19,"chen frem",7,16,"exclosure"
1991,"winter",19,"cryp micr",3,16,"exclosure"
1991,"winter",19,"dith wisl",17,16,"exclosure"
1991,"winter",19,"eria diff",19,16,"exclosure"
1991,"winter",19,"erio aber",11,16,"exclosure"
1991,"winter",19,"erod cicu",4,16,"exclosure"
1991,"winter",19,"hapl grac",101,16,"exclosure"
1991,"winter",19,"lepi lasi",2,16,"exclosure"
1991,"winter",19,"micr lene",1,16,"exclosure"
1991,"winter",19,"phac ariz",6,16,"exclosure"
1991,"winter",19,"plan purs",3,16,"exclosure"
1991,"winter",19,"sper echi",1,16,"exclosure"
1991,"winter",21,"astr allo",1,16,"exclosure"
1991,"winter",21,"astr nutt",5,16,"exclosure"
1991,"winter",21,"chae stev",1,16,"exclosure"
1991,"winter",21,"chen frem",1,16,"exclosure"
1991,"winter",21,"cryp micr",1,16,"exclosure"
1991,"winter",21,"dith wisl",8,16,"exclosure"
1991,"winter",21,"eria diff",27,16,"exclosure"
1991,"winter",21,"erig dive",8,16,"exclosure"
1991,"winter",21,"erio aber",7,16,"exclosure"
1991,"winter",21,"hapl grac",74,16,"exclosure"
1991,"winter",21,"lupi conc",4,16,"exclosure"
1991,"winter",21,"mala fend",8,16,"exclosure"
1991,"winter",21,"nama hisp",1,16,"exclosure"
1991,"winter",21,"phac ariz",2,16,"exclosure"
1991,"winter",21,"plan purs",2,16,"exclosure"
1991,"winter",21,"sper echi",1,16,"exclosure"
1991,"winter",23,"astr nutt",42,16,"removal"
1991,"winter",23,"chae stev",7,16,"removal"
1991,"winter",23,"chen frem",3,16,"removal"
1991,"winter",23,"cryp micr",6,16,"removal"
1991,"winter",23,"dale brac",2,16,"removal"
1991,"winter",23,"desc pinn",1,16,"removal"
1991,"winter",23,"dith wisl",7,16,"removal"
1991,"winter",23,"eria diff",9,16,"removal"
1991,"winter",23,"erio aber",4,16,"removal"
1991,"winter",23,"erod texa",2,16,"removal"
1991,"winter",23,"hapl grac",72,16,"removal"
1991,"winter",23,"lupi conc",1,16,"removal"
1991,"winter",23,"mala fend",2,16,"removal"
1991,"winter",23,"micr lene",1,16,"removal"
1991,"winter",23,"oeno prim",1,16,"removal"
1991,"winter",23,"phac ariz",5,16,"removal"
1991,"winter",23,"plan purs",5,16,"removal"
1991,"winter",23,"sper echi",2,16,"removal"
1991,"winter",23,"vulp octo",3,16,"removal"
1992,"winter",3,"astr nutt",38,16,"exclosure"
1992,"winter",3,"bail mult",1,16,"exclosure"
1992,"winter",3,"chen frem",6,16,"exclosure"
1992,"winter",3,"cryp micr",1,16,"exclosure"
1992,"winter",3,"dale brac",205,16,"exclosure"
1992,"winter",3,"desc pinn",7,16,"exclosure"
1992,"winter",3,"eria diff",836,16,"exclosure"
1992,"winter",3,"erig dive",4,16,"exclosure"
1992,"winter",3,"erio aber",568,16,"exclosure"
1992,"winter",3,"erod cicu",4,16,"exclosure"
1992,"winter",3,"gili sinu",44,16,"exclosure"
1992,"winter",3,"hapl grac",2192,16,"exclosure"
1992,"winter",3,"lapp redo",1,16,"exclosure"
1992,"winter",3,"lepi lasi",3,16,"exclosure"
1992,"winter",3,"lesq gord",2,16,"exclosure"
1992,"winter",3,"mala fend",6,16,"exclosure"
1992,"winter",3,"micr lene",3,16,"exclosure"
1992,"winter",3,"plan purs",63,16,"exclosure"
1992,"winter",3,"sper echi",3,16,"exclosure"
1992,"winter",3,"step exig",8,16,"exclosure"
1992,"winter",4,"astr allo",10,16,"control"
1992,"winter",4,"bail mult",5,16,"control"
1992,"winter",4,"chae stev",12,16,"control"
1992,"winter",4,"chen frem",2,16,"control"
1992,"winter",4,"desc pinn",32,16,"control"
1992,"winter",4,"eria diff",504,16,"control"
1992,"winter",4,"erio aber",1446,16,"control"
1992,"winter",4,"gili sinu",4,16,"control"
1992,"winter",4,"hapl grac",2951,16,"control"
1992,"winter",4,"lupi conc",3,16,"control"
1992,"winter",4,"mala fend",5,16,"control"
1992,"winter",4,"sper echi",6,16,"control"
1992,"winter",4,"step exig",18,16,"control"
1992,"winter",4,"vulp octo",59,16,"control"
1992,"winter",10,"astr nutt",42,16,"removal"
1992,"winter",10,"caly wrig",4,16,"removal"
1992,"winter",10,"chen frem",2,16,"removal"
