"year","season","plot","species","abundance","quads","treatment"
1989,"summer",21,"kall gran",2,16,"exclosure"
1989,"summer",21,"moll cerv",10,16,"exclosure"
1989,"summer",21,"muhl port",9,16,"exclosure"
1989,"summer",21,"pani hirt",4,16,"exclosure"
1989,"summer",21,"pect papp",1,16,"exclosure"
1989,"summer",21,"pere nana",10,16,"exclosure"
1989,"summer",21,"port parv",32,16,"exclosure"
1989,"summer",21,"port suff",1,16,"exclosure"
1989,"summer",21,"sida spin",5,16,"exclosure"
1989,"summer",21,"sola elea",4,16,"exclosure"
1989,"summer",21,"tali aura",15,16,"exclosure"
1989,"summer",21,"tide lanu",4,16,"exclosure"
1989,"summer",21,"tria port",1,16,"exclosure"
1989,"summer",21,"tric cali",1,16,"exclosure"
1989,"summer",23,"apod undu",1,16,"removal"
1989,"summer",23,"aris adsc",1884,16,"removal"
1989,"summer",23,"aris hamu",2,16,"removal"
1989,"summer",23,"bahi absi",4,16,"removal"
1989,"summer",23,"bail mult",1,16,"removal"
1989,"summer",23,"boer inte",74,16,"removal"
1989,"summer",23,"bout aris",3035,16,"removal"
1989,"summer",23,"bout barb",17,16,"removal"
1989,"summer",23,"cass bauh",23,16,"removal"
1989,"summer",23,"crot pumi",29,16,"removal"
1989,"summer",23,"dale brac",6,16,"removal"
1989,"summer",23,"dale nana",10,16,"removal"
1989,"summer",23,"erio lemm",2,16,"removal"
1989,"summer",23,"euph micr",1,16,"removal"
1989,"summer",23,"euph serp",46,16,"removal"
1989,"summer",23,"euph serr",2,16,"removal"
1989,"summer",23,"guti saro",2,16,"removal"
1989,"summer",23,"hapl tenu",3,16,"removal"
1989,"summer",23,"kall gran",1,16,"removal"
1989,"summer",23,"moll cerv",24,16,"removal"
1989,"summer",23,"pani hirt",3,16,"removal"
1989,"summer",23,"pani mili",1,16,"removal"
1989,"summer",23,"pect papp",3,16,"removal"
1989,"summer",23,"port parv",12,16,"removal"
1989,"summer",23,"port suff",25,16,"removal"
1989,"summer",23,"sida spin",7,16,"removal"
1989,"summer",23,"sola elea",3,16,"removal"
1989,"summer",23,"spha laxa",2,16,"removal"
1989,"summer",23,"tali aura",6,16,"removal"
1989,"summer",23,"tide lanu",2,16,"removal"
1989,"summer",23,"trid pulc",36,16,"removal"
1990,"summer",3,"aris adsc",3416,16,"exclosure"
1990,"summer",3,"bahi absi",1,16,"exclosure"
1990,"summer",3,"boer inte",52,16,"exclosure"
1990,"summer",3,"bout aris",4076,16,"exclosure"
1990,"summer",3,"bout barb",154,16,"exclosure"
1990,"summer",3,"cass bauh",4,16,"exclosure"
1990,"summer",3,"crot cory",6,16,"exclosure"
1990,"summer",3,"crot pumi",1,16,"exclosure"
1990,"summer",3,"dale brac",91,16,"exclosure"
1990,"summer",3,"erag arid",2,16,"exclosure"
1990,"summer",3,"erag lehm",14,16,"exclosure"
1990,"summer",3,"erio lemm",154,16,"exclosure"
1990,"summer",3,"euph micr",10,16,"exclosure"
1990,"summer",3,"euph serp",4,16,"exclosure"
1990,"summer",3,"euph serr",1,16,"exclosure"
1990,"summer",3,"kall gran",2,16,"exclosure"
1990,"summer",3,"moll cerv",8,16,"exclosure"
1990,"summer",3,"pani ariz",28,16,"exclosure"
1990,"summer",3,"pani hirt",12,16,"exclosure"
1990,"summer",3,"pani mili",1,16,"exclosure"
1990,"summer",3,"pect papp",1,16,"exclosure"
1990,"summer",3,"port parv",43,16,"exclosure"
1990,"summer",3,"port suff",1,16,"exclosure"
1990,"summer",3,"seta macr",2,16,"exclosure"
1990,"summer",3,"sida phys",45,16,"exclosure"
1990,"summer",3,"tali aura",25,16,"exclosure"
1990,"summer",3,"tide lanu",7,16,"exclosure"
1990,"summer",3,"tria port",2,16,"exclosure"
1990,"summer",3,"trid pulc",3,16,"exclosure"
1990,"summer",4,"aris adsc",1487,16,"control"
1990,"summer",4,"aris long",2,16,"control"
1990,"summer",4,"bahi absi",1,16,"control"
1990,"summer",4,"boer inte",51,16,"control"
1990,"summer",4,"bout aris",11952,16,"control"
1990,"summer",4,"bout barb",299,16,"control"
1990,"summer",4,"cass bauh",7,16,"control"
1990,"summer",4,"dale brac",5,16,"control"
1990,"summer",4,"euph micr",11,16,"control"
1990,"summer",4,"euph serp",17,16,"control"
1990,"summer",4,"euph serr",1,16,"control"
1990,"summer",4,"guti saro",4,16,"control"
1990,"summer",4,"hapl spin",4,16,"control"
1990,"summer",4,"hapl tenu",1,16,"control"
1990,"summer",4,"kall gran",1,16,"control"
1990,"summer",4,"moll cerv",13,16,"control"
1990,"summer",4,"pani ariz",15,16,"control"
1990,"summer",4,"pani hirt",1,16,"control"
1990,"summer",4,"pect papp",19,16,"control"
1990,"summer",4,"port parv",52,16,"control"
1990,"summer",4,"port suff",2,16,"control"
1990,"summer",4,"sida phys",17,16,"control"
1990,"summer",4,"sola elea",1,16,"control"
1990,"summer",4,"spor cont",1,16,"control"
1990,"summer",4,"tali aura",8,16,"control"
1990,"summer",4,"tide lanu",19,16,"control"
1990,"summer",4,"trid pulc",17,16,"control"
1990,"summer",4,"zinn gran",10,16,"control"
1990,"summer",10,"aris adsc",5460,16,"removal"
1990,"summer",10,"bahi absi",1,16,"removal"
1990,"summer",10,"bail mult",1,16,"removal"
1990,"summer",10,"boer inte",18,16,"removal"
1990,"summer",10,"bout aris",455,16,"removal"
1990,"summer",10,"bout barb",4,16,"removal"
1990,"summer",10,"cass bauh",2,16,"removal"
1990,"summer",10,"crot pumi",5,16,"removal"
1990,"summer",10,"dale brac",522,16,"removal"
1990,"summer",10,"erag lehm",2,16,"removal"
1990,"summer",10,"euph micr",43,16,"removal"
1990,"summer",10,"euph serp",7,16,"removal"
1990,"summer",10,"euph serr",1,16,"removal"
1990,"summer",10,"kall gran",2,16,"removal"
1990,"summer",10,"moll cerv",8,16,"removal"
1990,"summer",10,"pani ariz",10,16,"removal"
1990,"summer",10,"pani hirt",11,16,"removal"
1990,"summer",10,"pect papp",108,16,"removal"
1990,"summer",10,"port suff",99,16,"removal"
1990,"summer",10,"sida proc",16,16,"removal"
1990,"summer",10,"sola elea",5,16,"removal"
1990,"summer",10,"tali aura",12,16,"removal"
1990,"summer",10,"zinn gran",1,16,"removal"
1990,"summer",11,"acac cons",4,16,"control"
1990,"summer",11,"aris adsc",116,16,"control"
1990,"summer",11,"aris hamu",2,16,"control"
1990,"summer",11,"aris long",1,16,"control"
1990,"summer",11,"bahi absi",3,16,"control"
1990,"summer",11,"bail mult",2,16,"control"
1990,"summer",11,"boer inte",57,16,"control"
1990,"summer",11,"boer torr",3,16,"control"
1990,"summer",11,"bout aris",8264,16,"control"
1990,"summer",11,"bout barb",52,16,"control"
1990,"summer",11,"crot pumi",8,16,"control"
1990,"summer",11,"dale brac",5,16,"control"
1990,"summer",11,"euph micr",2,16,"control"
1990,"summer",11,"euph serp",4,16,"control"
1990,"summer",11,"euph serr",1,16,"control"
1990,"summer",11,"hapl tenu",1,16,"control"
1990,"summer",11,"kall gran",2,16,"control"
1990,"summer",11,"mimo acul",3,16,"control"
1990,"summer",11,"moll cerv",6,16,"control"
1990,"summer",11,"pani ariz",23,16,"control"
1990,"summer",11,"pani hirt",19,16,"control"
1990,"summer",11,"pect papp",38,16,"control"
1990,"summer",11,"port parv",49,16,"control"
1990,"summer",11,"port suff",14,16,"control"
1990,"summer",11,"sida proc",1,16,"control"
1990,"summer",11,"tali aura",20,16,"control"
1990,"summer",11,"tide lanu",7,16,"control"
1990,"summer",11,"trid pulc",1,16,"control"
1990,"summer",14,"acac cons",1,16,"control"
1990,"summer",14,"aris adsc",294,16,"control"
1990,"summer",14,"aris long",2,16,"control"
1990,"summer",14,"bahi absi",17,16,"control"
1990,"summer",14,"boer inte",148,16,"control"
1990,"summer",14,"boer torr",1,16,"control"
1990,"summer",14,"bout aris",4009,16,"control"
1990,"summer",14,"bout barb",255,16,"control"
1990,"summer",14,"cass bauh",2,16,"control"
1990,"summer",14,"crot cory",1,16,"control"
1990,"summer",14,"crot pumi",3,16,"control"
1990,"summer",14,"dale brac",1,16,"control"
1990,"summer",14,"euph micr",15,16,"control"
1990,"summer",14,"euph serp",171,16,"control"
1990,"summer",14,"euph serr",16,16,"control"
1990,"summer",14,"guti saro",5,16,"control"
1990,"summer",14,"moll cerv",9,16,"control"
1990,"summer",14,"pani ariz",21,16,"control"
1990,"summer",14,"pani hirt",6,16,"control"
1990,"summer",14,"pect papp",116,16,"control"
1990,"summer",14,"port parv",1,16,"control"
1990,"summer",14,"port suff",2,16,"control"
1990,"summer",14,"sida proc",2,16,"control"
1990,"summer",14,"sola elea",2,16,"control"
1990,"summer",14,"tali aura",8,16,"control"
1990,"summer",14,"tide lanu",21,16,"control"
1990,"summer",14,"trid pulc",43,16,"control"
1990,"summer",15,"aris adsc",392,16,"exclosure"
1990,"summer",15,"aris hamu",1,16,"exclosure"
1990,"summer",15,"aris long",6,16,"exclosure"
1990,"summer",15,"bahi absi",9,16,"exclosure"
1990,"summer",15,"bail mult",5,16,"exclosure"
1990,"summer",15,"boer inte",74,16,"exclosure"
1990,"summer",15,"bout aris",3018,16,"exclosure"
1990,"summer",15,"bout barb",5,16,"exclosure"
1990,"summer",15,"comm erec",1,16,"exclosure"
1990,"summer",15,"crot pumi",3,16,"exclosure"
1990,"summer",15,"dale brac",7,16,"exclosure"
1990,"summer",15,"euph micr",4,16,"exclosure"
1990,"summer",15,"euph serp",58,16,"exclosure"
1990,"summer",15,"euph serr",5,16,"exclosure"
1990,"summer",15,"euro lana",1,16,"exclosure"
1990,"summer",15,"guti saro",7,16,"exclosure"
1990,"summer",15,"hapl tenu",5,16,"exclosure"
1990,"summer",15,"kall gran",2,16,"exclosure"
1990,"summer",15,"mimo acul",2,16,"exclosure"
1990,"summer",15,"moll cerv",5,16,"exclosure"
1990,"summer",15,"muhl port",1,16,"exclosure"
1990,"summer",15,"pani ariz",15,16,"exclosure"
1990,"summer",15,"pani hirt",6,16,"exclosure"
1990,"summer",15,"pect papp",33,16,"exclosure"
1990,"summer",15,"port parv",2,16,"exclosure"
1990,"summer",15,"port suff",3,16,"exclosure"
1990,"summer",15,"tide lanu",5,16,"exclosure"
1990,"summer",15,"trid pulc",28,16,"exclosure"
1990,"summer",15,"zinn gran",2,16,"exclosure"
1990,"summer",16,"aris adsc",7399,16,"removal"
1990,"summer",16,"bahi absi",7,16,"removal"
1990,"summer",16,"bail mult",1,16,"removal"
1990,"summer",16,"boer inte",38,16,"removal"
1990,"summer",16,"bout aris",935,16,"removal"
1990,"summer",16,"bout barb",3,16,"removal"
1990,"summer",16,"crot pumi",3,16,"removal"
1990,"summer",16,"dale brac",28,16,"removal"
1990,"summer",16,"erag lehm",4,16,"removal"
1990,"summer",16,"euph micr",26,16,"removal"
1990,"summer",16,"euph serp",102,16,"removal"
1990,"summer",16,"euph serr",1,16,"removal"
1990,"summer",16,"guti saro",2,16,"removal"
1990,"summer",16,"moll cerv",2,16,"removal"
1990,"summer",16,"muhl port",1,16,"removal"
1990,"summer",16,"pani ariz",11,16,"removal"
1990,"summer",16,"pani hirt",2,16,"removal"
1990,"summer",16,"pect papp",53,16,"removal"
1990,"summer",16,"port parv",12,16,"removal"
1990,"summer",16,"port suff",9,16,"removal"
1990,"summer",16,"tali aura",2,16,"removal"
1990,"summer",16,"tide lanu",16,16,"removal"
1990,"summer",16,"trid pulc",2,16,"removal"
1990,"summer",17,"aris adsc",1366,16,"control"
1990,"summer",17,"bahi absi",1,16,"control"
1990,"summer",17,"bail mult",1,16,"control"
1990,"summer",17,"boer cocc",1,16,"control"
1990,"summer",17,"boer inte",67,16,"control"
1990,"summer",17,"boer torr",1,16,"control"
1990,"summer",17,"bout aris",4089,16,"control"
1990,"summer",17,"bout barb",8,16,"control"
1990,"summer",17,"cass bauh",2,16,"control"
1990,"summer",17,"dale brac",1,16,"control"
1990,"summer",17,"euph micr",1,16,"control"
1990,"summer",17,"euph serp",39,16,"control"
1990,"summer",17,"guti saro",4,16,"control"
1990,"summer",17,"hapl spin",1,16,"control"
1990,"summer",17,"kall gran",1,16,"control"
1990,"summer",17,"mimo acul",2,16,"control"
1990,"summer",17,"moll cerv",2,16,"control"
1990,"summer",17,"muhl port",1,16,"control"
1990,"summer",17,"pani ariz",9,16,"control"
1990,"summer",17,"pani hirt",2,16,"control"
1990,"summer",17,"pect papp",12,16,"control"
1990,"summer",17,"port parv",4,16,"control"
1990,"summer",17,"port suff",1,16,"control"
1990,"summer",17,"sola elea",5,16,"control"
1990,"summer",17,"spor cont",2,16,"control"
1990,"summer",17,"tali aura",4,16,"control"
1990,"summer",17,"tetr coul",2,16,"control"
1990,"summer",17,"tide lanu",1,16,"control"
1990,"summer",17,"trid pulc",5,16,"control"
1990,"summer",17,"zinn gran",2,16,"control"
1990,"summer",19,"acac cons",2,16,"exclosure"
1990,"summer",19,"amar palm",5,16,"exclosure"
1990,"summer",19,"aris adsc",1070,16,"exclosure"
1990,"summer",19,"bahi absi",11,16,"exclosure"
1990,"summer",19,"bail mult",1,16,"exclosure"
1990,"summer",19,"boer inte",144,16,"exclosure"
1990,"summer",19,"boer torr",3,16,"exclosure"
1990,"summer",19,"both barb",2,16,"exclosure"
1990,"summer",19,"bout aris",1428,16,"exclosure"
1990,"summer",19,"bout barb",5,16,"exclosure"
1990,"summer",19,"cass bauh",1,16,"exclosure"
1990,"summer",19,"crot pumi",39,16,"exclosure"
1990,"summer",19,"dale brac",2,16,"exclosure"
1990,"summer",19,"erag arid",1,16,"exclosure"
1990,"summer",19,"erag lehm",3,16,"exclosure"
1990,"summer",19,"euph serp",6,16,"exclosure"
1990,"summer",19,"guti saro",6,16,"exclosure"
1990,"summer",19,"ipom cost",1,16,"exclosure"
1990,"summer",19,"kall gran",1,16,"exclosure"
1990,"summer",19,"moll cerv",2,16,"exclosure"
1990,"summer",19,"pani ariz",3,16,"exclosure"
1990,"summer",19,"pani hirt",1,16,"exclosure"
1990,"summer",19,"pect papp",32,16,"exclosure"
1990,"summer",19,"poly twee",5,16,"exclosure"
1990,"summer",19,"port parv",10,16,"exclosure"
1990,"summer",19,"port suff",12,16,"exclosure"
1990,"summer",19,"sanv aber",3,16,"exclosure"
1990,"summer",19,"sida proc",3,16,"exclosure"
1990,"summer",19,"sola elea",8,16,"exclosure"
1990,"summer",19,"tali aura",1,16,"exclosure"
1990,"summer",19,"tide lanu",2,16,"exclosure"
1990,"summer",19,"trid pulc",10,16,"exclosure"
1990,"summer",21,"acac cons",1,16,"exclosure"
1990,"summer",21,"aris adsc",6633,16,"exclosure"
1990,"summer",21,"boer inte",284,16,"exclosure"
1990,"summer",21,"bout aris",3206,16,"exclosure"
1990,"summer",21,"bout barb",40,16,"exclosure"
1990,"summer",21,"cass bauh",5,16,"exclosure"
1990,"summer",21,"comm erec",2,16,"exclosure"
1990,"summer",21,"crot cory",9,16,"exclosure"
1990,"summer",21,"crot pumi",2,16,"exclosure"
1990,"summer",21,"dale brac",7,16,"exclosure"
1990,"summer",21,"erio aber",1,16,"exclosure"
1990,"summer",21,"euph serp",1,16,"exclosure"
1990,"summer",21,"kall gran",1,16,"exclosure"
1990,"summer",21,"moll cerv",2,16,"exclosure"
1990,"summer",21,"muhl port",2,16,"exclosure"
1990,"summer",21,"pani ariz",5,16,"exclosure"
1990,"summer",21,"pani hirt",23,16,"exclosure"
1990,"summer",21,"pere nana",8,16,"exclosure"
1990,"summer",21,"port parv",14,16,"exclosure"
1990,"summer",21,"port suff",5,16,"exclosure"
1990,"summer",21,"sida phys",3,16,"exclosure"
1990,"summer",21,"sola elea",4,16,"exclosure"
1990,"summer",21,"spor cont",1,16,"exclosure"
1990,"summer",21,"tali aura",8,16,"exclosure"
1990,"summer",21,"tide lanu",4,16,"exclosure"
1990,"summer",21,"trid pulc",2,16,"exclosure"
1990,"summer",23,"aris adsc",4810,16,"removal"
1990,"summer",23,"aris hamu",2,16,"removal"
1990,"summer",23,"bahi absi",1,16,"removal"
1990,"summer",23,"boer inte",114,16,"removal"
1990,"summer",23,"bout aris",1890,16,"removal"
1990,"summer",23,"cass bauh",4,16,"removal"
1990,"summer",23,"crot pumi",6,16,"removal"
1990,"summer",23,"dale brac",27,16,"removal"
1990,"summer",23,"euph serp",3,16,"removal"
1990,"summer",23,"euph serr",1,16,"removal"
1990,"summer",23,"guti saro",2,16,"removal"
1990,"summer",23,"hapl spin",1,16,"removal"
1990,"summer",23,"hapl tenu",3,16,"removal"
1990,"summer",23,"pani ariz",3,16,"removal"
1990,"summer",23,"pere nana",1,16,"removal"
1990,"summer",23,"poly twee",1,16,"removal"
1990,"summer",23,"port suff",4,16,"removal"
1990,"summer",23,"sida proc",4,16,"removal"
1990,"summer",23,"sola elea",2,16,"removal"
1990,"summer",23,"tali aura",6,16,"removal"
1990,"summer",23,"tide lanu",5,16,"removal"
1990,"summer",23,"trid pulc",1,16,"removal"
1991,"summer",3,"aris adsc",205,16,"exclosure"
1991,"summer",3,"aris long",1,16,"exclosure"
1991,"summer",3,"bail mult",1,16,"exclosure"
1991,"summer",3,"boer inte",1,16,"exclosure"
1991,"summer",3,"bout aris",661,16,"exclosure"
1991,"summer",3,"cass bauh",1,16,"exclosure"
1991,"summer",3,"chen frem",3,16,"exclosure"
1991,"summer",3,"crot cory",9,16,"exclosure"
1991,"summer",3,"dale brac",3,16,"exclosure"
1991,"summer",3,"erag lehm",19,16,"exclosure"
1991,"summer",3,"erio aber",16,16,"exclosure"
1991,"summer",3,"euph micr",1,16,"exclosure"
1991,"summer",3,"guti saro",1,16,"exclosure"
1991,"summer",3,"hapl spin",26,16,"exclosure"
1991,"summer",3,"pani ariz",19,16,"exclosure"
1991,"summer",3,"pect papp",2,16,"exclosure"
1991,"summer",3,"poly twee",1,16,"exclosure"
1991,"summer",3,"port parv",3,16,"exclosure"
1991,"summer",3,"seta macr",1,16,"exclosure"
1991,"summer",3,"sida spin",3,16,"exclosure"
1991,"summer",3,"tali aura",20,16,"exclosure"
1991,"summer",3,"trid pulc",3,16,"exclosure"
1991,"summer",4,"aris adsc",88,16,"control"
1991,"summer",4,"aris hamu",1,16,"control"
1991,"summer",4,"aris long",2,16,"control"
1991,"summer",4,"bahi bite",2,16,"control"
1991,"summer",4,"bail mult",7,16,"control"
1991,"summer",4,"bout aris",983,16,"control"
1991,"summer",4,"cass bauh",2,16,"control"
1991,"summer",4,"chen frem",5,16,"control"
1991,"summer",4,"erag lehm",2,16,"control"
1991,"summer",4,"erio aber",16,16,"control"
1991,"summer",4,"euph serp",2,16,"control"
1991,"summer",4,"euph serr",1,16,"control"
1991,"summer",4,"guti saro",4,16,"control"
1991,"summer",4,"hapl spin",65,16,"control"
1991,"summer",4,"hapl tenu",1,16,"control"
1991,"summer",4,"sida proc",1,16,"control"
1991,"summer",4,"sida spin",1,16,"control"
1991,"summer",4,"sola elea",1,16,"control"
1991,"summer",4,"tali aura",6,16,"control"
1991,"summer",4,"tide lanu",5,16,"control"
1991,"summer",4,"trid pulc",13,16,"control"
1991,"summer",4,"zinn gran",15,16,"control"
1991,"summer",10,"aris adsc",195,16,"removal"
1991,"summer",10,"aris long",3,16,"removal"
1991,"summer",10,"boer inte",2,16,"removal"
1991,"summer",10,"bout aris",144,16,"removal"
1991,"summer",10,"chen frem",2,16,"removal"
1991,"summer",10,"dale brac",8,16,"removal"
1991,"summer",10,"erag lehm",2,16,"removal"
1991,"summer",10,"euph serp",1,16,"removal"
1991,"summer",10,"hapl spin",69,16,"removal"
1991,"summer",10,"pani ariz",1,16,"removal"
1991,"summer",10,"pani hirt",1,16,"removal"
1991,"summer",10,"port parv",1,16,"removal"
1991,"summer",10,"sida phys",1,16,"removal"
1991,"summer",10,"sida proc",1,16,"removal"
1991,"summer",10,"sida spin",3,16,"removal"
1991,"summer",10,"sola elea",3,16,"removal"
1991,"summer",10,"tali aura",9,16,"removal"
1991,"summer",10,"trid pulc",7,16,"removal"
1991,"summer",11,"aris adsc",14,16,"control"
1991,"summer",11,"aris long",5,16,"control"
1991,"summer",11,"bout aris",440,16,"control"
1991,"summer",11,"bout erio",1,16,"control"
1991,"summer",11,"cass bauh",1,16,"control"
1991,"summer",11,"erio aber",11,16,"control"
1991,"summer",11,"euph serr",1,16,"control"
1991,"summer",11,"guti saro",3,16,"control"
1991,"summer",11,"hapl spin",32,16,"control"
1991,"summer",11,"hapl tenu",1,16,"control"
1991,"summer",11,"hoff dens",3,16,"control"
1991,"summer",11,"pani ariz",2,16,"control"
1991,"summer",11,"pere nana",1,16,"control"
1991,"summer",11,"port parv",1,16,"control"
1991,"summer",11,"tali aura",10,16,"control"
1991,"summer",11,"tide lanu",1,16,"control"
1991,"summer",11,"trid pulc",3,16,"control"
1991,"summer",14,"aris adsc",153,16,"control"
1991,"summer",14,"aris hamu",1,16,"control"
1991,"summer",14,"aris long",5,16,"control"
1991,"summer",14,"bahi bite",2,16,"control"
1991,"summer",14,"bail mult",10,16,"control"
1991,"summer",14,"boer inte",1,16,"control"
1991,"summer",14,"bout aris",1306,16,"control"
1991,"summer",14,"cass bauh",2,16,"control"
1991,"summer",14,"chen frem",1,16,"control"
1991,"summer",14,"erio aber",23,16,"control"
1991,"summer",14,"euph serr",1,16,"control"
1991,"summer",14,"guti saro",15,16,"control"
1991,"summer",14,"hapl spin",46,16,"control"
1991,"summer",14,"mach tanr",1,16,"control"
1991,"summer",14,"sola elea",2,16,"control"
1991,"summer",14,"tali aura",5,16,"control"
1991,"summer",14,"tide lanu",1,16,"control"
1991,"summer",14,"trid pulc",40,16,"control"
1991,"summer",15,"aris adsc",2462,16,"exclosure"
1991,"summer",15,"aris hamu",2,16,"exclosure"
1991,"summer",15,"aris long",9,16,"exclosure"
1991,"summer",15,"bahi bite",5,16,"exclosure"
1991,"summer",15,"bail mult",3,16,"exclosure"
1991,"summer",15,"bout aris",2036,16,"exclosure"
1991,"summer",15,"chen frem",3,16,"exclosure"
1991,"summer",15,"comm erec",1,16,"exclosure"
1991,"summer",15,"erag lehm",3,16,"exclosure"
1991,"summer",15,"erio aber",5,16,"exclosure"
1991,"summer",15,"euph micr",1,16,"exclosure"
1991,"summer",15,"euph serp",2,16,"exclosure"
1991,"summer",15,"euro lana",1,16,"exclosure"
1991,"summer",15,"guti saro",6,16,"exclosure"
1991,"summer",15,"hapl spin",10,16,"exclosure"
1991,"summer",15,"hapl tenu",4,16,"exclosure"
1991,"summer",15,"hoff dens",1,16,"exclosure"
1991,"summer",15,"sola elea",1,16,"exclosure"
1991,"summer",15,"trid pulc",24,16,"exclosure"
1991,"summer",16,"aris adsc",419,16,"removal"
1991,"summer",16,"aris hamu",6,16,"removal"
1991,"summer",16,"bahi bite",2,16,"removal"
1991,"summer",16,"bail mult",5,16,"removal"
1991,"summer",16,"bout aris",258,16,"removal"
1991,"summer",16,"cass bauh",1,16,"removal"
1991,"summer",16,"chen frem",1,16,"removal"
1991,"summer",16,"erig dive",1,16,"removal"
1991,"summer",16,"erio aber",2,16,"removal"
1991,"summer",16,"euph serp",1,16,"removal"
1991,"summer",16,"guti saro",6,16,"removal"
1991,"summer",16,"hapl grac",1,16,"removal"
1991,"summer",16,"hapl spin",36,16,"removal"
1991,"summer",16,"sola elea",1,16,"removal"
1991,"summer",16,"trid pulc",4,16,"removal"
1991,"summer",17,"aris adsc",87,16,"control"
1991,"summer",17,"aris hamu",3,16,"control"
1991,"summer",17,"bail mult",1,16,"control"
1991,"summer",17,"boer inte",1,16,"control"
1991,"summer",17,"bout aris",217,16,"control"
1991,"summer",17,"chen frem",3,16,"control"
1991,"summer",17,"erag lehm",2,16,"control"
1991,"summer",17,"erig dive",4,16,"control"
1991,"summer",17,"erio aber",17,16,"control"
1991,"summer",17,"guti saro",5,16,"control"
1991,"summer",17,"hapl grac",4,16,"control"
1991,"summer",17,"hapl spin",31,16,"control"
1991,"summer",17,"hoff dens",2,16,"control"
1991,"summer",17,"port parv",3,16,"control"
1991,"summer",17,"sida proc",1,16,"control"
1991,"summer",17,"sola elea",4,16,"control"
1991,"summer",17,"tali aura",1,16,"control"
1991,"summer",17,"trid pulc",4,16,"control"
1991,"summer",19,"aris adsc",41,16,"exclosure"
1991,"summer",19,"aris hamu",3,16,"exclosure"
1991,"summer",19,"bahi bite",4,16,"exclosure"
1991,"summer",19,"bail mult",2,16,"exclosure"
1991,"summer",19,"cass bauh",1,16,"exclosure"
1991,"summer",19,"chen frem",3,16,"exclosure"
1991,"summer",19,"erag lehm",3,16,"exclosure"
1991,"summer",19,"erio aber",10,16,"exclosure"
1991,"summer",19,"guti saro",12,16,"exclosure"
1991,"summer",19,"hapl spin",92,16,"exclosure"
1991,"summer",19,"mach tanr",1,16,"exclosure"
1991,"summer",19,"poly twee",2,16,"exclosure"
1991,"summer",19,"sida spin",1,16,"exclosure"
1991,"summer",19,"sola elea",6,16,"exclosure"
1991,"summer",19,"tali aura",3,16,"exclosure"
1991,"summer",19,"tric cali",1,16,"exclosure"
1991,"summer",19,"trid pulc",25,16,"exclosure"
1991,"summer",21,"aris adsc",164,16,"exclosure"
1991,"summer",21,"aris hamu",1,16,"exclosure"
1991,"summer",21,"boer inte",6,16,"exclosure"
1991,"summer",21,"bout aris",155,16,"exclosure"
1991,"summer",21,"cass bauh",2,16,"exclosure"
1991,"summer",21,"chen frem",1,16,"exclosure"
1991,"summer",21,"comm erec",1,16,"exclosure"
1991,"summer",21,"crot cory",7,16,"exclosure"
1991,"summer",21,"erig dive",4,16,"exclosure"
1991,"summer",21,"erio aber",6,16,"exclosure"
1991,"summer",21,"euph serp",3,16,"exclosure"
1991,"summer",21,"hapl spin",66,16,"exclosure"
1991,"summer",21,"hoff dens",1,16,"exclosure"
1991,"summer",21,"pere nana",3,16,"exclosure"
1991,"summer",21,"sola elea",4,16,"exclosure"
1991,"summer",21,"tali aura",17,16,"exclosure"
1991,"summer",23,"aris adsc",8,16,"removal"
1991,"summer",23,"aris hamu",1,16,"removal"
1991,"summer",23,"aris long",8,16,"removal"
1991,"summer",23,"bout aris",1,16,"removal"
1991,"summer",23,"cass bauh",3,16,"removal"
1991,"summer",23,"chen frem",2,16,"removal"
1991,"summer",23,"dale brac",2,16,"removal"
1991,"summer",23,"dale pogo",1,16,"removal"
1991,"summer",23,"euph serp",1,16,"removal"
1991,"summer",23,"guti saro",9,16,"removal"
1991,"summer",23,"hapl spin",73,16,"removal"
1991,"summer",23,"hapl tenu",3,16,"removal"
1991,"summer",23,"pere nana",2,16,"removal"
1991,"summer",23,"poly twee",2,16,"removal"
1991,"summer",23,"port parv",12,16,"removal"
1991,"summer",23,"sola elea",4,16,"removal"
1991,"summer",23,"tali aura",5,16,"removal"
1991,"summer",23,"trid pulc",7,16,"removal"
1992,"summer",3,"chen frem",3,16,"exclosure"
1992,"summer",3,"crot cory",4,16,"exclosure"
1992,"summer",3,"dale brac",3,16,"exclosure"
1992,"summer",3,"erag lehm",17,16,"exclosure"
1992,"summer",3,"erio aber",132,16,"exclosure"
1992,"summer",3,"guti saro",1,16,"exclosure"
1992,"summer",3,"hapl grac",392,16,"exclosure"
1992,"summer",3,"hapl tenu",1,16,"exclosure"
1992,"summer",3,"poly twee",1,16,"exclosure"
1992,"summer",3,"port parv",1,16,"exclosure"
1992,"summer",3,"seta macr",1,16,"exclosure"
1992,"summer",3,"sida spin",1,16,"exclosure"
1992,"summer",3,"sola elea",1,16,"exclosure"
1992,"summer",3,"tali aura",14,16,"exclosure"
1992,"summer",3,"trid pulc",2,16,"exclosure"
1992,"summer",4,"aris long",3,16,"control"
1992,"summer",4,"bahi bite",2,16,"control"
1992,"summer",4,"bail mult",1,16,"control"
1992,"summer",4,"boer inte",1,16,"control"
1992,"summer",4,"cass bauh",1,16,"control"
1992,"summer",4,"erag lehm",1,16,"control"
